number, dummy_non_parameter_1, dummy_non_parameter_2, dummy_non_parameter_3, dummy_non_parameter_4, sp-clause-activity-inc, sp-clause-decay, sp-clause-del-heur, sp-clause-inversion, sp-first-restart, sp-learned-clause-sort-heur, sp-learned-clauses-inc, sp-learned-size-factor, sp-max-res-lit-inc, sp-max-res-runs, sp-orig-clause-sort-heur, sp-phase-dec-heur, sp-rand-phase-dec-freq, sp-rand-phase-scaling, sp-rand-var-dec-freq, sp-rand-var-dec-scaling, sp-res-cutoff-cls, sp-res-cutoff-lits, sp-res-order-heur, sp-resolution, sp-restart-inc, sp-update-dec-queue, sp-use-pure-literal-rule, sp-var-activity-inc, sp-var-dec-heur, sp-variable-decay
0, -1, 0, 0, 0, 1.5, 1.4, 1, 0, 400, 10, 1.2, 0.8, 1, 16, 18, 4, 0.001, 0.9, 0.0001, 0.3, 2, 400, 7, 1, 1.5, 0, 1, 0.5, 4, 1.4
0, -1, 0, 0, 0, 0.5, 2.0, 2, 0, 50, 5, 1.4, 0.1, 0.5, 8, 15, 6, 0.01, 1.1, 0.001, 0.6, 4, 100, 1, 1, 1.3, 1, 1, 1.5, 14, 1.4
0, -1, 0, 0, 0, 1, 1.4, 0, 1, 200, 2, 1.5, 0.1, 2, 1, 8, 6, 0.05, 0.6, 0.001, 1, 16, 800, 14, 0, 1.7, 1, 0, 1.5, 3, 1.1
0, -1, 0, 0, 0, 1, 2.0, 1, 0, 1600, 1, 1.2, 0.4, 0.25, 2, 3, 5, 0, 1.1, 0.005, 1, 2, 400, 5, 2, 1.7, 0, 1, 1, 14, 1.1
0, -1, 0, 0, 0, 1.5, 2.0, 1, 0, 800, 0, 1.3, 0.2, 0.5, 1, 2, 5, 0.0001, 0.9, 0.001, 0.3, 8, 800, 15, 1, 1.3, 0, 1, 1.5, 10, 1.1
0, -1, 0, 0, 0, 1, 1.4, 2, 0, 100, 2, 1.2, 0.1, 1, 16, 12, 3, 0.005, 0.3, 0.001, 0.3, 4, 800, 10, 1, 1.9, 0, 0, 1.5, 18, 1.1
0, -1, 0, 0, 0, 0.5, 1.1, 1, 0, 800, 18, 1.2, 1.6, 1, 16, 15, 1, 0, 0.6, 0.001, 0.3, 16, 200, 15, 2, 1.1, 0, 0, 1.5, 4, 1.1
0, -1, 0, 0, 0, 0.5, 1.4, 1, 1, 400, 14, 1.5, 1.6, 0.5, 32, 19, 2, 0.01, 1, 0.005, 1, 16, 100, 2, 2, 1.7, 0, 0, 1.5, 3, 1.1
0, -1, 0, 0, 0, 1.5, 1.1, 1, 0, 3200, 17, 1.2, 0.4, 2, 1, 6, 0, 0.01, 1.1, 0.01, 0.3, 8, 200, 10, 1, 1.9, 0, 0, 1, 15, 1.1
0, -1, 0, 0, 0, 0.5, 1.4, 1, 1, 200, 18, 1.2, 0.1, 0.5, 2, 1, 2, 0.01, 1, 0.005, 1.1, 16, 400, 6, 2, 1.7, 1, 1, 1, 1, 1.4
0, -1, 0, 0, 0, 1, 1.4, 1, 0, 1600, 15, 1.5, 0.1, 1, 4, 0, 4, 0.01, 0.9, 0.05, 0.6, 2, 200, 3, 1, 1.5, 0, 0, 1.5, 8, 1.4
0, -1, 0, 0, 0, 1.5, 1.4, 1, 1, 400, 8, 1.4, 0.4, 1, 32, 9, 6, 0.01, 1.1, 0.0001, 1, 4, 1600, 4, 1, 1.1, 0, 1, 1.5, 5, 1.4
0, -1, 0, 0, 0, 1, 1.4, 0, 1, 200, 12, 1.3, 1.6, 1, 8, 14, 2, 0, 0.9, 0.005, 0.3, 16, 200, 11, 1, 1.7, 1, 0, 1, 8, 1.4
0, -1, 0, 0, 0, 0.5, 1.1, 0, 1, 200, 1, 1.5, 0.2, 2, 1, 2, 5, 0, 1, 0, 1.1, 8, 200, 15, 0, 1.1, 0, 1, 1, 14, 1.4
0, -1, 0, 0, 0, 0.5, 1.1, 1, 1, 400, 3, 1.3, 0.2, 1, 4, 17, 0, 0.0001, 1, 0.001, 0.9, 2, 400, 14, 0, 1.1, 1, 0, 1.5, 5, 2.0
0, -1, 0, 0, 0, 0.5, 1.1, 1, 1, 400, 18, 1.2, 0.2, 1, 1, 7, 0, 0, 0.3, 0.01, 0.9, 16, 200, 0, 0, 1.7, 1, 1, 1.5, 5, 2.0
0, -1, 0, 0, 0, 0.5, 1.1, 1, 1, 800, 15, 1.2, 0.1, 0.5, 2, 17, 5, 0.05, 0.9, 0, 0.3, 20, 1600, 6, 0, 1.9, 1, 1, 1, 1, 2.0
0, -1, 0, 0, 0, 1, 1.4, 1, 1, 100, 8, 1.3, 0.4, 4, 2, 1, 6, 0.05, 0.3, 0.001, 0.6, 4, 200, 3, 0, 1.9, 0, 1, 1.5, 12, 1.1
0, -1, 0, 0, 0, 1.5, 2.0, 2, 0, 100, 10, 1.4, 0.8, 1, 1, 1, 2, 0.05, 0.6, 0, 0.6, 4, 400, 7, 0, 1.9, 1, 1, 0.5, 12, 2.0
0, -1, 0, 0, 0, 1, 2.0, 0, 0, 200, 0, 1.1, 0.4, 4, 4, 16, 6, 0.05, 0.9, 0.005, 0.6, 4, 100, 1, 1, 1.1, 1, 1, 1, 5, 1.4
0, -1, 0, 0, 0, 1.5, 1.4, 1, 0, 200, 9, 1.5, 0.4, 2, 1, 3, 6, 0.005, 0.3, 0, 1.1, 4, 800, 16, 1, 1.9, 1, 0, 1, 8, 2.0
0, -1, 0, 0, 0, 1.5, 1.4, 2, 1, 50, 5, 1.4, 0.2, 1, 4, 9, 3, 0.0001, 0.6, 0, 0.3, 20, 1600, 1, 2, 1.5, 0, 0, 1.5, 9, 1.4
0, -1, 0, 0, 0, 1.5, 1.4, 1, 1, 25, 18, 1.1, 0.1, 1, 16, 11, 0, 0.005, 0.6, 0.005, 0.9, 4, 200, 16, 1, 1.3, 1, 1, 1.5, 14, 1.1
0, -1, 0, 0, 0, 0.5, 2.0, 2, 0, 400, 3, 1.4, 0.1, 1, 2, 16, 0, 0.005, 0.6, 0.005, 0.3, 16, 100, 2, 1, 1.1, 0, 0, 1.5, 7, 2.0
0, -1, 0, 0, 0, 1.5, 1.1, 0, 0, 200, 15, 1.4, 0.8, 1, 16, 6, 2, 0.01, 0.3, 0.05, 1.1, 8, 800, 11, 0, 1.3, 1, 0, 0.5, 10, 1.1
0, -1, 0, 0, 0, 1, 1.4, 2, 1, 200, 3, 1.1, 0.8, 1, 1, 7, 3, 0.01, 1.1, 0.001, 1, 16, 1600, 7, 2, 1.7, 1, 1, 1.5, 11, 1.4
0, -1, 0, 0, 0, 1.5, 2.0, 1, 1, 3200, 11, 1.4, 0.4, 0.25, 16, 4, 4, 0.001, 0.3, 0.005, 0.3, 8, 100, 11, 1, 1.1, 0, 1, 0.5, 19, 1.4
0, -1, 0, 0, 0, 1, 1.1, 1, 1, 100, 16, 1.3, 0.1, 2, 16, 18, 0, 0.005, 1, 0, 1, 16, 100, 14, 1, 1.9, 0, 1, 1.5, 7, 2.0
0, -1, 0, 0, 0, 1.5, 1.1, 1, 0, 50, 7, 1.5, 0.1, 0.25, 16, 16, 4, 0.001, 1.1, 0.005, 1, 4, 400, 13, 2, 1.3, 1, 0, 1.5, 11, 2.0
0, -1, 0, 0, 0, 0.5, 2.0, 2, 1, 100, 11, 1.4, 1.6, 4, 32, 3, 2, 0, 0.6, 0.05, 0.6, 2, 200, 11, 1, 1.3, 1, 1, 0.5, 15, 1.4
0, -1, 0, 0, 0, 1, 2.0, 2, 0, 100, 7, 1.5, 0.1, 4, 2, 13, 5, 0.005, 0.6, 0.0001, 0.9, 16, 200, 8, 2, 1.3, 1, 1, 1, 8, 2.0
0, -1, 0, 0, 0, 0.5, 1.4, 0, 1, 1600, 16, 1.1, 0.8, 2, 1, 3, 0, 0.0001, 1.1, 0.05, 0.3, 16, 800, 2, 0, 1.9, 1, 1, 1, 14, 2.0
0, -1, 0, 0, 0, 1, 2.0, 1, 0, 25, 8, 1.1, 0.2, 4, 16, 2, 2, 0.001, 1, 0.05, 0.9, 16, 200, 13, 0, 1.5, 1, 0, 1, 0, 2.0
0, -1, 0, 0, 0, 1, 1.1, 0, 1, 100, 8, 1.1, 0.4, 4, 1, 0, 5, 0.001, 0.9, 0.01, 0.6, 16, 1600, 10, 1, 1.9, 1, 0, 0.5, 18, 1.1
0, -1, 0, 0, 0, 1.5, 1.4, 0, 1, 200, 16, 1.2, 0.1, 2, 2, 7, 6, 0, 0.9, 0.01, 1.1, 2, 200, 5, 2, 1.7, 0, 1, 1, 17, 1.1
0, -1, 0, 0, 0, 0.5, 2.0, 1, 1, 3200, 2, 1.5, 0.2, 2, 8, 14, 5, 0.001, 0.6, 0.0001, 0.9, 16, 400, 8, 0, 1.5, 1, 1, 0.5, 13, 1.4
0, -1, 0, 0, 0, 1, 1.4, 1, 0, 50, 11, 1.4, 0.8, 0.25, 1, 14, 5, 0.05, 1.1, 0.0001, 1.1, 2, 800, 6, 1, 1.7, 1, 1, 1.5, 1, 1.4
0, -1, 0, 0, 0, 0.5, 1.4, 1, 0, 400, 12, 1.3, 1.6, 1, 16, 6, 4, 0.0001, 0.9, 0.005, 0.6, 20, 200, 1, 1, 1.1, 0, 0, 1.5, 1, 1.1
0, -1, 0, 0, 0, 1, 1.4, 2, 0, 3200, 3, 1.3, 0.1, 4, 8, 7, 6, 0.005, 1, 0.005, 1, 2, 400, 1, 1, 1.7, 0, 0, 0.5, 3, 1.1
0, -1, 0, 0, 0, 1, 1.1, 0, 1, 50, 18, 1.4, 1.6, 0.5, 4, 11, 4, 0.001, 0.6, 0.01, 0.9, 16, 800, 13, 2, 1.5, 0, 1, 1, 3, 1.4
0, -1, 0, 0, 0, 1.5, 1.4, 0, 1, 3200, 2, 1.2, 0.8, 0.5, 16, 6, 6, 0, 0.9, 0.05, 1.1, 20, 400, 13, 0, 1.1, 1, 1, 1, 8, 2.0
0, -1, 0, 0, 0, 1.5, 2.0, 1, 1, 400, 11, 1.4, 0.8, 2, 4, 2, 0, 0.05, 1.1, 0, 0.9, 4, 200, 10, 1, 1.5, 1, 0, 1, 16, 1.4
0, -1, 0, 0, 0, 0.5, 2.0, 0, 0, 25, 1, 1.4, 1.6, 1, 1, 7, 6, 0.005, 0.9, 0.05, 0.3, 8, 200, 11, 1, 1.9, 1, 1, 0.5, 17, 1.1
0, -1, 0, 0, 0, 1.5, 2.0, 2, 1, 3200, 14, 1.4, 0.8, 4, 16, 2, 2, 0, 1, 0.001, 0.3, 16, 100, 11, 0, 1.7, 1, 0, 1.5, 7, 1.1
0, -1, 0, 0, 0, 1, 1.1, 2, 0, 800, 9, 1.2, 0.4, 4, 32, 15, 6, 0.005, 0.3, 0.005, 0.3, 4, 200, 18, 2, 1.9, 0, 0, 1, 9, 2.0
0, -1, 0, 0, 0, 0.5, 1.1, 0, 0, 400, 8, 1.3, 0.2, 1, 2, 9, 5, 0.001, 1.1, 0, 1.1, 8, 800, 7, 1, 1.1, 0, 1, 0.5, 7, 1.4
0, -1, 0, 0, 0, 0.5, 2.0, 2, 0, 800, 15, 1.1, 0.8, 0.25, 16, 1, 5, 0.01, 0.9, 0.001, 1, 20, 100, 8, 1, 1.1, 1, 1, 1.5, 17, 1.1
0, -1, 0, 0, 0, 1, 2.0, 2, 0, 400, 6, 1.5, 1.6, 0.5, 32, 18, 0, 0.01, 0.9, 0.05, 0.9, 16, 100, 10, 1, 1.9, 1, 1, 0.5, 14, 2.0
0, -1, 0, 0, 0, 0.5, 1.4, 1, 0, 25, 13, 1.3, 0.8, 4, 16, 16, 3, 0.01, 0.9, 0.005, 0.9, 20, 800, 4, 0, 1.5, 1, 0, 0.5, 7, 1.1
0, -1, 0, 0, 0, 1, 1.1, 2, 1, 3200, 12, 1.1, 0.1, 1, 8, 0, 4, 0.001, 0.3, 0.005, 0.9, 4, 800, 1, 0, 1.7, 0, 0, 1, 3, 1.4
0, -1, 0, 0, 0, 1, 1.4, 0, 1, 400, 2, 1.1, 0.4, 0.5, 2, 10, 1, 0.005, 1, 0.05, 0.6, 8, 200, 10, 0, 1.5, 1, 0, 1, 15, 2.0
0, -1, 0, 0, 0, 0.5, 2.0, 0, 0, 3200, 16, 1.3, 0.8, 1, 16, 0, 2, 0, 0.9, 0.05, 1, 20, 100, 4, 0, 1.3, 1, 0, 0.5, 5, 2.0
0, -1, 0, 0, 0, 0.5, 2.0, 0, 0, 800, 13, 1.1, 0.4, 0.5, 4, 9, 2, 0.01, 0.3, 0.05, 1.1, 16, 800, 16, 2, 1.9, 1, 1, 0.5, 15, 1.4
0, -1, 0, 0, 0, 1.5, 1.1, 1, 1, 100, 3, 1.5, 0.8, 2, 1, 14, 1, 0.0001, 1.1, 0, 0.6, 16, 200, 5, 1, 1.5, 1, 0, 1, 9, 1.4
0, -1, 0, 0, 0, 1.5, 1.1, 2, 0, 400, 11, 1.3, 1.6, 2, 16, 8, 3, 0.005, 0.9, 0.001, 0.6, 4, 400, 0, 0, 1.9, 1, 0, 0.5, 14, 2.0
0, -1, 0, 0, 0, 0.5, 2.0, 0, 0, 100, 9, 1.5, 0.8, 2, 1, 0, 3, 0.01, 0.3, 0, 1, 16, 800, 14, 1, 1.3, 0, 0, 1.5, 3, 1.4
0, -1, 0, 0, 0, 0.5, 1.1, 1, 1, 100, 11, 1.5, 0.1, 0.25, 32, 4, 6, 0.005, 0.3, 0.01, 0.9, 20, 100, 2, 0, 1.1, 0, 0, 1.5, 1, 2.0
0, -1, 0, 0, 0, 1.5, 1.1, 2, 0, 25, 6, 1.2, 0.8, 4, 8, 6, 0, 0.001, 0.6, 0.0001, 0.3, 4, 100, 8, 0, 1.1, 0, 1, 0.5, 0, 1.1
0, -1, 0, 0, 0, 1.5, 1.1, 0, 1, 3200, 8, 1.3, 0.4, 0.5, 16, 0, 2, 0.005, 0.9, 0.05, 0.9, 2, 1600, 9, 2, 1.5, 0, 0, 1.5, 8, 1.1
0, -1, 0, 0, 0, 1, 1.1, 2, 1, 25, 15, 1.2, 1.6, 0.5, 16, 17, 6, 0.05, 0.9, 0.05, 0.6, 20, 200, 1, 0, 1.1, 1, 1, 0.5, 13, 1.4
0, -1, 0, 0, 0, 1.5, 1.4, 2, 0, 100, 1, 1.4, 0.4, 0.5, 16, 11, 3, 0.0001, 0.9, 0.005, 0.3, 4, 800, 18, 1, 1.3, 0, 0, 0.5, 11, 1.1
0, -1, 0, 0, 0, 1, 1.1, 0, 0, 400, 0, 1.2, 0.8, 0.5, 16, 16, 0, 0.005, 1.1, 0.005, 1.1, 16, 200, 19, 1, 1.7, 1, 1, 0.5, 9, 1.4
0, -1, 0, 0, 0, 1.5, 2.0, 1, 1, 400, 17, 1.3, 1.6, 1, 4, 16, 2, 0.005, 1, 0.0001, 1, 20, 800, 13, 2, 1.1, 1, 1, 0.5, 0, 2.0
0, -1, 0, 0, 0, 1.5, 1.4, 1, 1, 25, 5, 1.4, 0.2, 0.25, 1, 11, 5, 0, 0.3, 0.005, 0.6, 20, 800, 9, 0, 1.3, 1, 1, 1.5, 3, 1.4
0, -1, 0, 0, 0, 0.5, 2.0, 2, 1, 25, 9, 1.5, 0.8, 0.25, 32, 14, 0, 0, 0.9, 0.005, 0.6, 20, 800, 6, 1, 1.5, 0, 1, 0.5, 6, 1.1
0, -1, 0, 0, 0, 0.5, 1.1, 2, 0, 100, 9, 1.5, 0.1, 2, 8, 11, 5, 0.001, 1.1, 0.0001, 0.3, 2, 100, 17, 0, 1.1, 1, 0, 1, 18, 1.4
0, -1, 0, 0, 0, 1.5, 1.1, 1, 0, 400, 1, 1.2, 0.1, 4, 16, 4, 6, 0.005, 0.9, 0.01, 1, 20, 200, 1, 1, 1.9, 0, 0, 1.5, 3, 2.0
0, -1, 0, 0, 0, 1.5, 1.1, 1, 0, 3200, 8, 1.4, 0.4, 2, 1, 4, 5, 0.005, 0.3, 0.001, 1.1, 2, 200, 7, 2, 1.7, 1, 1, 0.5, 6, 2.0
0, -1, 0, 0, 0, 1.5, 2.0, 1, 0, 200, 16, 1.2, 1.6, 0.25, 1, 18, 2, 0.0001, 0.3, 0.001, 0.6, 8, 1600, 2, 2, 1.7, 0, 0, 0.5, 18, 1.4
0, -1, 0, 0, 0, 1.5, 2.0, 1, 1, 3200, 9, 1.2, 0.4, 0.25, 1, 3, 0, 0, 0.6, 0.01, 0.9, 4, 1600, 11, 1, 1.7, 1, 1, 0.5, 7, 2.0
0, -1, 0, 0, 0, 1.5, 1.1, 2, 0, 3200, 2, 1.1, 0.1, 2, 8, 2, 3, 0.001, 0.3, 0.005, 0.6, 20, 1600, 2, 2, 1.3, 1, 0, 1.5, 9, 2.0
0, -1, 0, 0, 0, 1.5, 1.1, 2, 0, 1600, 17, 1.2, 0.2, 0.5, 1, 9, 1, 0.001, 0.6, 0.005, 0.3, 8, 800, 8, 1, 1.9, 1, 0, 1.5, 15, 1.4
0, -1, 0, 0, 0, 1, 2.0, 1, 0, 1600, 14, 1.5, 0.8, 4, 2, 18, 4, 0.0001, 0.9, 0.01, 0.9, 8, 800, 9, 1, 1.7, 1, 0, 1, 10, 1.1
0, -1, 0, 0, 0, 1.5, 1.4, 2, 1, 200, 11, 1.4, 0.1, 0.25, 16, 14, 6, 0.05, 1, 0.05, 0.9, 2, 800, 13, 0, 1.9, 0, 0, 0.5, 5, 1.4
0, -1, 0, 0, 0, 0.5, 1.1, 1, 1, 800, 12, 1.2, 0.4, 1, 1, 18, 6, 0.001, 0.3, 0.0001, 0.3, 20, 800, 6, 2, 1.5, 1, 1, 0.5, 4, 1.4
0, -1, 0, 0, 0, 1, 1.4, 2, 0, 50, 0, 1.4, 1.6, 2, 4, 0, 4, 0.005, 0.6, 0.05, 1.1, 4, 1600, 4, 2, 1.5, 1, 1, 1, 10, 1.4
0, -1, 0, 0, 0, 0.5, 1.4, 1, 0, 25, 18, 1.5, 1.6, 2, 8, 5, 1, 0.0001, 0.6, 0.01, 0.9, 8, 400, 11, 0, 1.3, 1, 0, 0.5, 2, 1.4
0, -1, 0, 0, 0, 1.5, 1.4, 0, 0, 3200, 4, 1.3, 0.1, 0.5, 1, 8, 0, 0.001, 1.1, 0.05, 0.3, 2, 1600, 16, 0, 1.1, 0, 0, 1.5, 16, 1.4
0, -1, 0, 0, 0, 0.5, 1.4, 2, 1, 800, 19, 1.4, 0.8, 2, 32, 0, 3, 0.0001, 1.1, 0, 0.9, 20, 1600, 10, 1, 1.1, 1, 1, 0.5, 0, 1.1
0, -1, 0, 0, 0, 1.5, 1.4, 0, 0, 1600, 14, 1.5, 0.4, 1, 16, 13, 0, 0.005, 0.9, 0, 0.6, 16, 200, 0, 1, 1.7, 0, 1, 0.5, 16, 1.1
0, -1, 0, 0, 0, 1.5, 1.1, 0, 1, 800, 1, 1.5, 1.6, 0.25, 16, 11, 3, 0, 1.1, 0.005, 1.1, 8, 100, 16, 2, 1.7, 1, 1, 0.5, 12, 1.1
0, -1, 0, 0, 0, 1, 1.1, 1, 0, 400, 7, 1.1, 0.4, 4, 8, 11, 0, 0.001, 1.1, 0.05, 0.6, 16, 200, 11, 2, 1.5, 0, 1, 1, 14, 1.4
0, -1, 0, 0, 0, 1.5, 2.0, 1, 0, 3200, 6, 1.4, 0.2, 0.5, 2, 9, 0, 0.005, 0.6, 0, 1.1, 20, 1600, 16, 2, 1.3, 0, 0, 0.5, 12, 1.4
0, -1, 0, 0, 0, 0.5, 1.1, 1, 1, 1600, 4, 1.5, 0.8, 1, 16, 1, 4, 0.05, 1.1, 0.005, 0.3, 16, 1600, 10, 1, 1.7, 0, 0, 1.5, 8, 2.0
0, -1, 0, 0, 0, 1, 1.4, 1, 1, 25, 4, 1.5, 1.6, 0.5, 2, 4, 6, 0.05, 0.3, 0.005, 1.1, 20, 1600, 1, 0, 1.7, 1, 1, 0.5, 10, 1.1
0, -1, 0, 0, 0, 0.5, 1.1, 0, 0, 25, 7, 1.4, 1.6, 1, 32, 7, 5, 0.001, 1.1, 0.005, 0.6, 2, 100, 6, 2, 1.5, 1, 0, 1, 6, 2.0
0, -1, 0, 0, 0, 1, 2.0, 2, 0, 200, 17, 1.2, 0.8, 1, 16, 14, 6, 0, 1.1, 0.05, 1.1, 2, 100, 18, 1, 1.5, 1, 1, 1.5, 16, 2.0
0, -1, 0, 0, 0, 1.5, 1.1, 2, 1, 1600, 2, 1.3, 0.4, 4, 16, 2, 2, 0.005, 1, 0.05, 0.6, 20, 1600, 0, 0, 1.1, 1, 1, 1, 11, 2.0
0, -1, 0, 0, 0, 0.5, 2.0, 1, 1, 50, 18, 1.3, 0.1, 4, 1, 12, 0, 0.01, 0.6, 0.01, 1, 2, 100, 11, 2, 1.5, 0, 0, 0.5, 1, 1.4
0, -1, 0, 0, 0, 0.5, 2.0, 1, 0, 100, 5, 1.1, 0.1, 1, 4, 6, 3, 0.001, 0.9, 0, 1.1, 16, 800, 3, 0, 1.1, 0, 1, 1.5, 19, 2.0
0, -1, 0, 0, 0, 1, 1.1, 1, 0, 3200, 18, 1.4, 0.2, 4, 4, 1, 4, 0, 0.3, 0.01, 0.9, 4, 1600, 19, 0, 1.5, 1, 1, 0.5, 18, 1.1
0, -1, 0, 0, 0, 1.5, 1.4, 2, 0, 1600, 3, 1.5, 0.4, 2, 32, 7, 2, 0.01, 1, 0.01, 1, 2, 100, 12, 1, 1.9, 0, 1, 0.5, 8, 2.0
0, -1, 0, 0, 0, 1.5, 1.1, 1, 1, 800, 18, 1.3, 0.4, 1, 4, 6, 2, 0.005, 0.3, 0.05, 1, 4, 100, 13, 0, 1.3, 0, 1, 0.5, 18, 1.1
0, -1, 0, 0, 0, 1, 2.0, 0, 1, 1600, 11, 1.1, 1.6, 0.25, 1, 1, 2, 0.001, 0.3, 0.05, 1.1, 2, 1600, 8, 1, 1.1, 1, 0, 1.5, 8, 2.0
0, -1, 0, 0, 0, 1, 1.4, 2, 1, 25, 8, 1.3, 0.2, 4, 1, 9, 4, 0.05, 0.9, 0, 1, 4, 100, 1, 2, 1.1, 0, 0, 1.5, 1, 2.0
0, -1, 0, 0, 0, 1, 1.4, 0, 0, 200, 15, 1.4, 0.4, 4, 32, 2, 0, 0.001, 0.6, 0.001, 1.1, 20, 100, 13, 1, 1.7, 0, 1, 1.5, 10, 1.4
0, -1, 0, 0, 0, 1, 2.0, 2, 1, 200, 9, 1.3, 0.2, 2, 1, 2, 2, 0.0001, 1.1, 0.001, 1, 2, 800, 15, 0, 1.1, 0, 0, 1.5, 18, 2.0
0, -1, 0, 0, 0, 1.5, 1.4, 2, 0, 400, 5, 1.2, 0.4, 0.5, 32, 9, 2, 0.001, 0.6, 0.005, 1.1, 4, 400, 5, 2, 1.5, 1, 0, 1.5, 9, 1.4
0, -1, 0, 0, 0, 1.5, 2.0, 0, 1, 50, 5, 1.4, 0.1, 4, 16, 7, 1, 0.01, 0.3, 0.0001, 1.1, 2, 200, 17, 0, 1.9, 1, 1, 1, 4, 2.0
0, -1, 0, 0, 0, 0.5, 1.1, 0, 0, 25, 19, 1.5, 0.8, 0.25, 4, 12, 2, 0.001, 0.9, 0.001, 0.9, 16, 200, 15, 1, 1.1, 0, 0, 1.5, 14, 2.0
0, -1, 0, 0, 0, 1.5, 1.1, 0, 1, 3200, 9, 1.2, 0.4, 0.25, 2, 3, 2, 0.001, 0.6, 0.001, 1.1, 8, 200, 18, 0, 1.7, 1, 1, 0.5, 1, 1.4
0, -1, 0, 0, 0, 0.5, 2.0, 2, 1, 100, 6, 1.3, 0.1, 0.25, 16, 10, 6, 0.001, 0.6, 0.01, 0.6, 8, 200, 4, 1, 1.5, 1, 1, 0.5, 0, 1.4
0, -1, 0, 0, 0, 1, 1.1, 2, 1, 25, 4, 1.2, 0.2, 1, 8, 17, 2, 0.005, 0.6, 0, 1.1, 20, 200, 7, 0, 1.9, 0, 1, 1.5, 16, 1.4
0, -1, 0, 0, 0, 1, 1.1, 1, 0, 400, 19, 1.3, 0.8, 1, 4, 12, 6, 0.0001, 0.9, 0.01, 1.1, 8, 200, 12, 2, 1.7, 1, 1, 1.5, 5, 1.4
0, -1, 0, 0, 0, 1.5, 2.0, 2, 1, 3200, 17, 1.2, 0.1, 2, 32, 17, 4, 0.0001, 0.9, 0.05, 0.6, 16, 100, 14, 2, 1.7, 0, 0, 1.5, 19, 1.4
0, -1, 0, 0, 0, 1.5, 1.1, 0, 0, 100, 2, 1.3, 0.4, 4, 1, 0, 6, 0, 0.3, 0.005, 0.3, 4, 1600, 10, 0, 1.1, 1, 0, 1, 6, 1.1
0, -1, 0, 0, 0, 1, 1.4, 0, 1, 800, 7, 1.5, 0.8, 1, 32, 2, 1, 0.0001, 0.3, 0.01, 0.3, 4, 200, 3, 0, 1.3, 0, 1, 1, 15, 1.4
0, -1, 0, 0, 0, 1, 1.1, 0, 1, 100, 14, 1.1, 0.2, 1, 8, 18, 6, 0.001, 1.1, 0, 0.9, 4, 100, 4, 2, 1.3, 0, 1, 0.5, 13, 1.1
0, -1, 0, 0, 0, 1.5, 1.4, 0, 0, 100, 18, 1.4, 1.6, 4, 8, 5, 5, 0.05, 1.1, 0, 1, 16, 1600, 9, 0, 1.9, 1, 0, 0.5, 17, 1.1
0, -1, 0, 0, 0, 1.5, 1.1, 2, 0, 800, 9, 1.1, 1.6, 0.5, 4, 1, 6, 0.001, 0.9, 0, 0.6, 2, 100, 13, 1, 1.5, 1, 1, 0.5, 13, 1.4
0, -1, 0, 0, 0, 1.5, 1.1, 1, 1, 100, 3, 1.4, 0.8, 4, 8, 2, 6, 0.001, 0.6, 0, 0.6, 8, 1600, 5, 0, 1.1, 1, 0, 0.5, 1, 1.4
0, -1, 0, 0, 0, 0.5, 1.4, 2, 0, 1600, 12, 1.5, 0.2, 1, 4, 14, 2, 0.0001, 1.1, 0, 1, 2, 1600, 10, 2, 1.5, 0, 0, 1, 5, 2.0
0, -1, 0, 0, 0, 0.5, 2.0, 1, 0, 25, 4, 1.3, 0.4, 2, 1, 6, 4, 0.01, 0.9, 0.01, 0.9, 16, 100, 10, 0, 1.5, 1, 0, 0.5, 19, 1.1
0, -1, 0, 0, 0, 1.5, 1.1, 1, 1, 400, 3, 1.2, 1.6, 4, 32, 8, 6, 0.005, 0.6, 0.05, 1, 20, 100, 5, 1, 1.3, 1, 0, 1.5, 0, 2.0
0, -1, 0, 0, 0, 0.5, 1.1, 0, 0, 800, 12, 1.3, 0.8, 0.25, 16, 8, 1, 0.05, 0.6, 0.05, 0.9, 4, 100, 2, 2, 1.3, 0, 0, 1, 10, 1.1
0, -1, 0, 0, 0, 1, 2.0, 1, 0, 200, 16, 1.5, 0.4, 4, 2, 4, 1, 0.001, 0.9, 0.005, 1, 8, 1600, 0, 2, 1.5, 0, 0, 0.5, 14, 1.4
0, -1, 0, 0, 0, 1, 1.1, 0, 1, 200, 13, 1.3, 0.1, 2, 2, 6, 6, 0, 1, 0.005, 0.6, 4, 1600, 8, 2, 1.5, 1, 0, 1.5, 8, 1.1
0, -1, 0, 0, 0, 0.5, 1.4, 1, 0, 1600, 9, 1.4, 0.2, 0.5, 8, 0, 2, 0.005, 1.1, 0, 0.9, 20, 200, 0, 0, 1.7, 0, 1, 0.5, 13, 1.1
0, -1, 0, 0, 0, 0.5, 2.0, 2, 1, 50, 15, 1.4, 0.4, 1, 4, 1, 4, 0.005, 0.6, 0.05, 0.9, 20, 200, 18, 0, 1.1, 0, 1, 0.5, 8, 2.0
0, -1, 0, 0, 0, 1, 1.1, 2, 0, 100, 6, 1.5, 0.2, 0.5, 2, 5, 4, 0, 0.9, 0.01, 1.1, 16, 400, 12, 1, 1.1, 1, 0, 1.5, 9, 1.4
